Time,Temperature,Humidity
3957314,22.08,45.855
3960564,22.08,45.855
3963814,21.75,48.974
3967065,21.68,61.043
3970319,21.74,48.974
3973573,22.08,45.896
3976827,21.68,61.043
3980085,22.09,45.896
3983344,21.74,48.974
3986603,21.68,61.043
3989865,21.74,48.974
3993128,22.08,45.896
3996391,21.69,61.043
3999657,22.08,45.896
4002923,21.74,48.974
4006190,21.67,61.043
4009460,21.68,61.043
4012730,22.08,45.896
4016001,21.74,48.974
4019275,21.74,49.014
4022550,21.68,61.043
4025825,22.07,45.896
4029103,22.08,45.896
4032382,21.68,61.043
4035661,21.72,48.974
4038943,21.68,61.002
4042225,21.73,48.974
4045508,22.08,45.896
4048794,21.69,61.002
4052080,22.08,45.896
4055367,21.74,49.014
4058657,21.74,49.055
4061947,21.68,61.002
4065237,22.08,45.896
4068531,22.09,45.855
4071825,21.68,61.043
4075120,21.75,49.055
4078419,21.74,49.014
4081718,22.08,45.896
4085017,21.68,61.002
4088319,21.74,49.014
4091621,21.66,61.002
4094924,22.08,45.896
4098230,21.74,49.055
4101536,22.08,45.855
4104842,21.68,61.002
4108152,21.67,61.002
4111462,22.08,45.896
4114773,21.73,49.055
4118087,21.68,61.002
4121401,22.07,45.896
4124716,21.73,49.055
4128034,21.72,49.055
4131352,22.08,45.896
4134671,21.67,61.002
4137993,21.68,61.043
4141315,22.08,45.896
4144638,21.74,49.055
4147965,22.07,45.855
4151292,21.74,49.055
4154619,21.68,61.043
4157949,21.66,61.043
4161280,21.74,49.055
4164611,22.07,45.896
4167945,21.66,61.043
4171280,21.74,49.055
4174615,22.07,45.896
4177953,21.75,49.055
4181292,21.66,61.002
4184631,22.07,45.896
4187973,21.68,61.002
4191315,21.74,49.014
4194658,22.07,45.896
4198004,21.74,49.055
4201350,21.66,61.043
4204697,22.07,45.896
4208047,22.07,45.896
4211398,21.73,49.055
4214749,21.66,61.043
4218103,21.66,61.043
4221458,22.06,45.896
4224813,21.73,49.055
4228171,21.72,49.055
4231529,22.06,45.896
4234887,21.68,61.043
4238249,21.73,49.055
4241611,22.06,45.896
4244974,21.66,61.043
4248340,21.67,61.043
4251706,22.07,45.896
4255072,21.73,49.014
4258442,21.74,49.055
4261812,21.68,61.043
4265183,22.07,45.896
4268557,22.07,45.896
4271931,21.74,49.096
4275306,21.67,61.043
4278684,22.06,45.896
4282063,21.65,61.043
4285442,21.74,49.055
4288824,21.73,49.096
4292207,21.66,61.043
4295590,22.07,45.896
4298976,21.66,61.043
4302362,22.06,45.896
4305749,21.74,49.136
4309139,21.74,49.055
4312530,21.66,61.084
4315921,22.07,45.896
4319315,21.65,61.084
4322709,22.07,45.896
4326103,21.73,49.055
4329501,21.66,61.084
4332899,21.74,49.055
4336298,22.06,45.896
4339700,22.07,45.896
4343103,21.66,61.084
4346506,21.74,49.055
4349912,21.66,61.084
4353318,21.74,49.014
4356725,22.07,45.937
4360135,22.05,45.937
4363545,21.74,49.014
4366957,21.65,61.043
4370371,21.74,49.014
4373785,21.66,61.084
4377200,22.06,45.896
4380618,22.06,45.896
4384037,21.65,61.084
4387456,21.74,49.055
4390878,21.73,49.096
4394300,21.66,61.084
4397723,22.06,45.896
4401149,21.73,49.096
4404575,22.06,45.896
4408002,21.64,61.043
4411432,22.06,45.937
4414863,21.74,49.055
4418294,21.65,61.043
4421728,21.73,49.055
4425163,21.64,61.084
4428598,22.06,45.937
4432036,21.72,49.055
4435475,21.66,61.084
4438914,22.05,45.937
4442356,21.74,49.055
4445799,21.65,61.084
4449242,22.06,45.937
4452689,22.05,45.896
4456136,21.74,49.055
4459583,21.65,61.084
4463033,21.73,49.096
4466483,21.65,61.084
4469934,22.05,45.896
4473388,21.74,49.136
4476843,21.65,61.043
4480298,22.06,45.937
4483756,21.65,61.043
4487214,22.04,45.937
4490673,21.74,49.096
4494135,22.05,45.937
4497597,21.74,49.136
4501059,21.65,61.043
4504525,21.66,61.043
4507991,22.05,45.937
4511457,21.72,49.055
4514927,22.05,45.937
4518398,21.74,49.055
4521869,21.66,61.043
4525343,21.74,49.055
4528817,22.05,45.937
4532292,21.64,61.043
4535770,22.05,45.937
4539249,21.72,49.055
4542728,21.64,61.043
4546210,22.05,45.937
4549692,21.74,49.136
4553175,21.65,61.043
4556661,21.66,61.043
4560148,22.06,45.896
4563635,21.72,49.055
4567125,21.64,61.043
4570615,22.05,45.937
4574106,21.74,49.055
4577601,21.73,49.096
4581096,21.64,61.043
4584591,22.05,45.896
4588089,21.65,61.043
4591587,22.05,45.896
4595086,21.73,49.096
4598588,21.64,61.043
4602090,21.74,49.096
4605593,22.04,45.896
4609099,21.64,61.043
4612605,22.04,45.896
4616111,21.73,49.136
4619621,21.73,49.136
4623131,22.05,45.937
4626642,21.64,61.084
4630156,22.05,45.937
4633670,21.66,61.043
4637185,21.73,49.217
4640703,21.73,49.217
4644221,21.64,61.084
4647740,22.05,45.937
4651262,22.04,45.896
4654785,21.64,61.084
4658308,21.72,49.176
4661834,21.65,61.084
4665361,21.72,49.176
4668888,22.05,45.937
4672418,22.05,45.896
4675948,21.72,49.136
4679479,21.63,61.084
4683013,21.64,61.084
4686548,21.72,49.136
4690083,22.04,45.896
4693621,22.05,45.896
4697159,21.72,49.136
4700698,21.64,61.084
4704240,21.64,61.084
4707782,22.04,45.896
4711324,21.72,49.055
4714870,21.64,61.084
4718416,22.04,45.896
4721963,21.73,49.055
4725513,22.04,45.937
4729064,21.64,61.084
4732615,21.73,49.055
4736169,21.73,49.055
4739723,21.64,61.043
4743278,22.04,45.937
4746836,22.04,45.896
4750394,21.73,49.055
4753953,21.64,61.084
4757515,21.72,49.055
4761077,21.64,61.084
4764640,22.03,45.937
4768206,21.74,49.055
4771773,22.03,45.896
4775340,21.64,61.084
4778910,21.73,49.014
4782480,22.04,45.896
4786051,21.63,61.084
4789626,21.64,61.084
4793201,21.73,49.055
4796776,22.04,45.896
4800354,22.03,45.896
4803932,21.64,61.084
4807510,21.72,49.055
4811092,22.03,45.896
4814674,21.64,61.084
4818257,21.72,49.055
4821843,21.72,49.096
4825429,22.04,45.937
4829015,21.64,61.084
4832605,21.73,49.055
4836196,22.04,45.937
4839787,21.64,61.084
4843381,21.72,49.055
4846975,21.63,61.084
4850569,22.04,45.937
4854167,21.64,61.084
4857765,22.03,45.937
4861364,21.72,49.136
4864966,22.03,45.937
4868568,21.63,61.084
4872171,21.72,49.136
4875777,21.64,61.084
4879384,21.71,49.217
4882991,22.03,45.977
4886601,21.64,61.084
4890212,21.72,49.217
4893823,22.04,45.937
4897437,21.73,49.136
4901052,21.64,61.084
4904667,22.04,45.937
4908286,21.72,49.176
4911905,21.62,61.084
4915524,22.04,45.937
4919146,21.64,61.084
4922769,21.71,49.217
4926392,22.02,45.937
4930018,21.72,49.298
4933645,22.02,45.937
4937272,21.64,61.084
4940902,21.65,61.084
4944533,21.72,49.176
4948164,22.04,45.977
4951798,21.62,61.084
4955432,22.03,45.977
4959067,21.71,49.217
4962705,22.04,45.937
4966343,21.63,61.084
4969982,21.72,49.217
4973624,22.03,45.937
4977267,21.71,49.176
4980910,21.63,61.084
4984556,21.72,49.136
4988203,22.02,45.937
4991851,21.64,61.084
4995502,21.72,49.136
4999153,21.63,61.084
5002804,22.02,45.977
5006458,21.72,49.217
5010112,22.03,45.937
5013767,21.64,61.084
5017425,21.71,49.258
5021083,21.63,61.084
5024742,22.03,45.977
5028404,22.03,45.977
5032066,21.63,61.084
5035729,21.72,49.258
5039395,22.03,45.977
5043061,21.71,49.217
5046728,21.62,61.084
5050398,22.02,45.977
5054068,21.71,49.136
5057739,21.63,61.084
5061413,21.62,61.084
5065087,21.72,49.096
5068762,22.02,45.977
5072440,21.72,49.096
5076119,21.62,61.084
5079798,22.02,45.977
5083480,22.02,45.937
5087163,21.72,49.055
5090846,21.62,61.084
5094532,21.72,49.055
5098218,21.64,61.084
5101905,22.02,45.977
5105595,21.71,49.096
5109285,21.63,61.084
5112975,22.02,45.977
5116669,21.64,61.084
5120364,22.03,45.977
5124059,21.72,49.096
5127757,21.62,61.084
5131455,21.72,49.217
5135154,22.03,45.977
5138856,21.72,49.298
5142558,22.02,45.977
5146261,21.62,61.084
5149967,21.71,49.258
5153674,22.02,45.977
5157381,21.63,61.084
5161091,21.64,61.084
5164802,22.02,45.977
5168513,21.71,49.136
5172227,21.71,49.055
5175941,21.63,61.084
5179656,22.02,45.977
5183375,21.62,61.084
5187094,22.02,45.977
5190813,21.71,49.136
5194535,21.72,49.136
5198257,22.01,45.977
5201980,21.63,61.084
5205706,21.72,49.217
5209433,21.63,61.124
5213160,22.01,45.977
5216890,22.02,45.977
5220621,21.62,61.084
5224352,21.7,49.298
5228086,21.71,49.298
5231820,22.02,45.977
5235555,21.62,61.084
5239293,22.01,45.977
5243031,21.71,49.217
5246770,21.63,61.084
5250512,22.01,45.977
5254254,21.62,61.084
5257996,21.71,49.136
5261742,21.63,61.084
5265489,22,45.977
5269236,21.71,49.176
5272986,21.62,61.084
5276737,22.01,45.977
5280488,21.7,49.217
5284242,21.62,61.084
5287996,22.01,45.977
5291751,21.7,49.298
5295509,22.01,45.977
5299267,21.7,49.217
5303026,21.63,61.084
5306788,22.01,45.977
5310551,21.62,61.084
5314314,21.7,49.298
5318080,22.01,45.977
5321846,21.7,49.339
5325613,21.62,61.084
5329383,22.01,45.977
5333153,21.7,49.339
5336924,21.62,61.084
5340698,21.7,49.298
5344472,21.64,61.084
5348247,22.01,45.977
5352025,21.7,49.298
5355803,21.64,61.084
5359582,22.01,45.977
5363364,22,45.977
5367146,21.63,61.084
5370929,21.7,49.217
5374715,22.01,45.977
5378502,21.7,49.217
5382289,21.63,61.084
5386079,21.62,61.043
5389869,21.7,49.258
5393660,22,45.977
5397454,22,45.977
5401248,21.63,61.043
5405043,21.7,49.217
5408841,22.01,45.977
5412639,21.7,49.217
5416438,21.63,61.043
5420241,21.62,61.043
5424044,22,45.977
5427847,21.7,49.298
5431653,22,45.977
5435460,21.63,61.043
5439267,21.69,49.217
5443077,21.62,61.043
5446888,22,45.977
5450699,21.7,49.217
5454513,21.7,49.136
5458327,22,45.977
5462142,21.6,61.043
5465960,21.63,61.043
5469778,22,45.977
5473596,21.7,49.136
5477418,22.01,45.977
5481240,21.7,49.176
5485063,21.61,61.043
5488889,22,45.977
5492715,21.7,49.258
5496542,21.62,61.084
5500372,21.62,61.043
5504202,22,45.977
5508033,21.69,49.298
5511867,21.7,49.217
5515701,21.62,61.043
5519536,22,45.977
5523374,21.7,49.217
5527212,21.62,61.084
5531050,22,45.977
5534892,21.61,61.084
5538734,21.7,49.217
5542577,22,45.977
5546423,21.7,49.217
5550269,21.61,61.084
5554116,22,45.977
5557966,22.01,45.977
5561817,21.61,61.084
5565668,21.7,49.298
5569522,22,45.977
5573376,21.7,49.298
5577231,21.62,61.084
5581089,22,45.977
5584948,21.6,61.084
5588807,21.7,49.217
5592669,22,45.977
5596532,21.7,49.298
5600395,21.61,61.084
5604261,22,45.977
5608127,21.7,49.217
5611994,21.6,61.084
5615864,21.63,61.084
5619735,21.98,45.977
5623606,21.69,49.298
5627480,21.61,61.084
5631354,21.7,49.298
5635228,21.98,45.977
5639106,21.7,49.298
5642984,21.62,61.084
5646863,22,45.977
5650745,21.61,61.084
5654627,21.99,45.977
5658510,21.7,49.298
5662396,21.99,45.977
5666283,21.62,61.084
5670170,21.7,49.298
5674060,21.61,61.084
5677950,21.69,49.298
5681840,21.98,45.977
5685735,21.98,45.977
5689630,21.71,49.298
5693525,21.61,61.084
5697423,21.99,45.977
5701322,21.62,61.084
5705221,21.7,49.379
5709123,21.98,45.977
5713026,21.62,61.084
5716929,21.7,49.339
5720835,21.98,45.977
5724742,21.69,49.339
5728649,21.61,61.124
5732559,21.98,45.977
5736470,21.7,49.298
5740381,21.6,61.084
5744295,21.6,61.084
5748209,21.98,45.977
5752124,21.7,49.298
5756043,21.98,46.017
5759962,21.69,49.298
5763881,21.61,61.084
5767803,21.6,61.084
5771725,21.98,45.977
5775648,21.7,49.298
5779574,21.98,45.977
5783500,21.7,49.298
5787427,21.61,61.084
5791357,21.6,61.084
5795287,22,45.977
5799218,21.69,49.298
5803152,21.98,46.017
5807086,21.7,49.298
5811020,21.61,61.084
5814958,21.69,49.298
5818897,21.61,61.084
5822836,21.99,46.017
5826778,21.99,46.017
5830720,21.7,49.339
5834662,21.62,61.084
5838608,21.61,61.043
5842555,21.7,49.379
5846502,21.98,46.017
5850452,21.6,61.043
5854402,21.98,46.017
5858353,21.69,49.339
5862307,21.69,49.258
5866261,21.98,46.017
5870216,21.62,61.084
5874175,21.68,49.339
5878134,21.6,61.043
5882093,21.98,46.017
5886055,21.69,49.298
5890017,21.61,61.084
5893980,21.98,46.017
5897946,21.69,49.258
5901913,21.98,46.017
5905880,21.62,61.084
5909850,21.98,46.017
5913821,21.69,49.217
5917792,21.61,61.084
5921766,21.61,61.084
5925740,21.7,49.298
5929715,21.98,45.977
5933693,21.62,61.043
5937671,21.98,46.017
5941649,21.7,49.298
5945631,21.69,49.298
5949613,21.98,46.017
5953596,21.62,61.084
5957582,21.6,61.084
5961568,21.7,49.136
5965555,21.97,46.017
5969545,21.98,45.977
5973536,21.61,61.043
5977527,21.7,49.096
5981521,21.7,49.055
5985516,21.98,45.977
5989511,21.61,61.084
5993509,21.6,61.084
5997507,21.98,45.977
6001506,21.68,49.055
6005509,21.59,61.084
6009512,21.7,49.217
6013515,21.98,46.017
6017521,21.7,49.217
6021527,21.62,61.084
6025534,21.98,45.977
6029544,21.6,61.084
6033554,21.7,49.217
6037565,21.97,46.017
6041579,21.7,49.176
6045593,21.98,46.017
6049607,21.61,61.084
6053625,21.98,46.017
6057644,21.61,61.084
6061663,21.69,49.258
6065685,21.7,49.217
6069708,21.98,46.017
6073731,21.61,61.084
6077757,21.7,49.217
6081783,21.98,46.017
6085810,21.62,61.084
6089840,21.62,61.084
6093870,21.97,46.017
6097901,21.69,49.217
6101935,21.7,49.258
6105969,21.97,46.017
6110004,21.61,61.084
6114042,21.98,46.017
6118081,21.62,61.084
6122120,21.7,49.176
6126162,21.62,61.084
6130204,21.7,49.176
6134247,21.97,46.017
6138293,21.97,46.017
6142339,21.62,61.084
6146386,21.7,49.136
6150437,21.7,49.096
6154488,21.96,46.017
6158539,21.61,61.084
6162593,21.62,61.084
6166648,21.98,46.017
6170703,21.7,49.055
6174761,21.97,46.017
6178819,21.7,49.055
6182877,21.61,61.084
6186939,21.7,49.055
6191001,21.98,46.058
6195063,21.61,61.084
6199129,21.7,49.217
6203195,21.97,46.058
6207262,21.6,61.084
6211332,21.96,46.017
6215403,21.7,49.258
6219474,21.6,61.084
6223548,21.61,61.043
6227622,21.96,46.058
6231696,21.7,49.217
6235774,21.96,46.058
6239852,21.7,49.217
6243930,21.61,61.084
6248012,21.96,46.058
6252094,21.6,61.084
6256176,21.69,49.298
6260262,21.7,49.176
6264348,21.6,61.084
6268435,21.97,46.017
6272525,21.96,46.058
6276615,21.6,61.043
6280706,21.69,49.136
6284800,21.6,61.084
6288894,21.7,49.096
6292989,21.96,46.058
6297088,21.97,46.017
6301187,21.7,49.055
6305286,21.61,61.043
6309388,21.96,46.017
6313490,21.7,49.055
6317592,21.6,61.043
6321698,21.6,61.084
6325805,21.98,46.017
6329912,21.68,49.136
6334022,21.61,61.043
6338133,21.7,49.136
6342244,21.96,46.017
6346359,21.7,49.096
6350474,21.6,61.084
6354590,21.96,46.017
6358708,21.6,61.084
6362827,21.7,49.055
6366946,21.96,46.017
6371068,21.7,49.055
6375190,21.61,61.084
6379313,21.97,46.017
6383439,21.7,49.014
6387565,21.61,61.124
6391692,21.96,46.017
6395822,21.96,46.017
6399952,21.6,61.124
6404083,21.7,49.055
6408217,21.95,46.058
6412352,21.6,61.124
6416487,21.69,49.055
6420625,21.7,49.055
6424764,21.96,46.058
6428903,21.61,61.084
6433045,21.6,61.084
6437188,21.96,46.058
6441331,21.71,48.974
6445477,21.7,49.055
6449623,21.61,61.084
6453770,21.97,46.017
6457920,21.61,61.084
6462070,21.96,46.017
6466221,21.71,49.136
6470375,21.61,61.084
6474530,21.7,49.136
6478685,21.96,46.058
6482843,21.95,46.017
6487001,21.7,49.055
6491160,21.6,61.043
6495322,21.62,61.084
6499484,21.71,49.055
6503647,21.96,46.017
6507813,21.7,49.014
6511980,21.61,61.043
6516147,21.96,46.017
6520317,21.71,49.136
6524487,21.96,46.058
6528660,21.62,61.084
6532834,21.69,49.096
6537008,21.96,46.017
6541183,21.6,61.084
6545362,21.6,61.043
6549541,21.7,49.176
6553720,21.96,46.017
6557902,21.61,61.084
6562085,21.71,49.176
6566268,21.96,46.058
6570454,21.7,49.176
6574640,21.95,46.017
6578827,21.62,61.084
6583017,21.96,46.058
6587208,21.69,49.258
6591399,21.61,61.043
6595593,21.7,49.298
6599787,21.96,46.058
6603982,21.6,61.084
6608180,21.96,46.017
6612378,21.69,49.176
6616576,21.61,61.084
6620778,21.7,49.136
6624981,21.6,61.084
6629184,21.96,46.058
6633390,21.96,46.058
6637596,21.6,61.084
6641802,21.7,49.096
6646012,21.7,49.055
6650223,21.6,61.084
6654434,21.96,46.058
6658648,21.61,61.124
6662862,21.72,49.014
6667077,21.96,46.058
6671295,21.96,46.017
6675514,21.61,61.124
6679733,21.7,49.055
6683955,21.61,61.124
6688177,21.7,49.055
6692400,21.96,46.058
6696626,21.96,46.058
6700853,21.7,49.055
6705080,21.61,61.124
6709311,21.6,61.124
6713542,21.7,49.014
6717773,21.96,46.058
6722007,21.71,48.974
6726242,21.6,61.084
6730477,21.96,46.017
6734715,21.96,46.017
6738953,21.61,61.084
6743191,21.71,49.014
